CheckinId,UserName,Light,Smooth,Clean,Sweet,Woody,Zippy,Strong,Hoppy,Floral,Citrus,Milk,Dark,Creamy,Mouthfeel,Soft,Boozy,Caramel,Oatmeal,Dry,Malty,Piney,Grassy,Tart,Sour,Salty,Fruity,Heat,Bitter,Coffee,Roasty,Chocolate,Juicy,Funky,Acidic,Crushable,IBU,ABV,Style,LocationName,LocationId,BeerId,BeerName,BeerRating
457610651,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0520,Kölsch,,0,1646558,TUPPS Day Off,3
457609704,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.0860,IPA - American,,0,2042589,Oaked Mosaic IPA (2017),3.5
457609142,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0650,American Wild Ale,,0,1110595,La Bonté (with Pear),3.5
452487243,ChrisBallenger,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0.0870,Sour - Flanders Red Ale,Whitestone Golf Club,1281385,545336,Oblivion,4.25
451713260,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0550,Pale Ale - American,LSA Burger Co.,1160539,285993,Weekend Warrior,3
450082485,ChrisBallenger,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50,0.0950,Stout - Imperial Oatmeal,mcpherson ranch park,2922625,177447,Quakertown Stout™,3.75
449065652,ChrisBallenger,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0.0650,IPA - American,Audacity Brew House,2208148,855038,Boss Raptor,3.5
449062224,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0520,Witbier,Audacity Brew House,2208148,1458926,Spring Break,3
449052309,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0350,Sour - Berliner Weisse,Audacity Brew House,2208148,1305910,Cherry Bomb,3.5
449041406,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,40,0.0880,Stout - Imperial / Double,Audacity Brew House,2208148,899115,Black Widow Imperial Chocolate Stout,3.5
449028096,ChrisBallenger,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0520,Blonde Ale,Audacity Brew House,2208148,1555576,Summer Nights,3.5
449022080,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0450,Lager - Vienna,Audacity Brew House,2208148,953801,Sunset,2.75
448977757,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,17,0.0800,American Wild Ale,QuikTrip,2877879,1323056,Café Verdad (Coffee/Cinnamon Tart),4.25
448958534,ChrisBallenger,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0760,American Wild Ale,Slw Law Office,1977555,1804444,Dream Folk,3.75
448894405,ChrisBallenger,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0520,IPA - Session / India Session Ale,LSA Burger Co.,1160539,1078219,Easy Peasy,3.25
448676157,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0570,Porter - American,,0,1502788,Bourbon Barrel Bug Rye'd (Blend 1),4
448675214,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.1150,Stout - American Imperial / Double,,0,1975963,Pe-Kan,4
447654307,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0520,Witbier,,0,103773,Icelandic White Ale,3.25
445365218,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,55,0.0600,IPA - American,,0,1257450,Shiner Wicked Ram IPA,3
444366211,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0.0440,Bock - Single / Traditional,,0,4488,Shiner Bock,3.25
444313078,ChrisBallenger,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0.0410,Sour - Berliner Weisse,McPherson Ranch Pool,641366,1876872,Shiner Berliner Weisse,3.5
443758620,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0425,Lager - American Light,McPherson Ranch Pool,641366,39912,Shiner Light Blonde,2.75
443695850,ChrisBallenger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0498,Lager - Pale,McPherson Ranch Pool,641366,3102,Shiner Kosmos Reserve,3
442965004,ChrisBallenger,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0.0500,Brown Ale - American,McPherson Ranch Pool,641366,155431,The Brown Note,3.25
442513416,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.0460,Lager - American Light,,0,325970,Tejas Lager,3
442455823,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0.0580,Pale Wheat Ale - American,,0,16581,Oberon Ale,3
440742348,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.1710,Stout - American Imperial / Double,Tolar High School - Football Stadium,6115635,1438666,Uncle Jacob's Stout (2016),4.75
438050546,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0.0720,Belgian Dubbel,,0,294045,St. Benedict's Breakfast,2.75
438015990,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.1300,Strong Ale - American,,0,1707088,Firestone 20 (XX) Anniversary Ale,4.5
438014933,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1380,Strong Ale - American,,0,1234014,Firestone 19 (XIX) Anniversary Ale,4.5
437902974,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.1330,Strong Ale - American,,0,446259,Firestone 17 (XVII) Anniversary Ale,3.75
437902333,ChrisBallenger,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.1000,Stout - Imperial / Double,,0,1919489,Bourbon Barrel Aged French Toast Imperial Stout (2017),4
437675753,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.1320,Stout - American Imperial / Double,McPherson Ranch Pool,641366,1181379,Bourbon County Brand Regal Rye Stout,4
436296020,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0420,Lager - American Light,Globe Life Park in Arlington,36174,3784,Bud Light,1
431107750,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0750,Sour - Ale,,0,1953518,Funky Gold Citra,3.25
431107476,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0660,IPA - American,,0,1644918,Brett SMaSHY,3.25
427723191,ChrisBallenger,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0450,Lager - American Amber / Red,Players Sports Pub,19055,16649,Traditional Lager,3
427705019,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0.0550,Brown Ale - English,,0,15541,Oatmeal Raisin Cookie,3.75
427697828,ChrisBallenger,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0.0780,IPA - Imperial / Double,Cigar City Brewing,4612,594015,King Sue,4.25
427691199,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0550,American Wild Ale,Cigar City Brewing,4612,1985917,One 87,3.25
427680040,ChrisBallenger,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1290,Belgian Strong Dark Ale,Cigar City Brewing,4612,1972819,Absolutely Okay,4
427676667,ChrisBallenger,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,53,0.0600,Stout - Milk / Sweet,Cigar City Brewing,4612,120140,Café Con Leche,4
427665535,ChrisBallenger,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0.0550,Witbier,Cigar City Brewing,4612,51262,Florida Cracker,3.25
427575561,ChrisBallenger,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0.0770,IPA - American,Rock Brothers Brewing,4499485,1479690,Rebelution's Feeling Alright IPA,3.75
427557862,ChrisBallenger,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0550,Red Ale - American Amber / Red,Rock Brothers Brewing,4499485,1955608,311 Amber Ale,3
427533539,ChrisBallenger,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0.0550,Pale Ale - American,Tampa Bay Brewing Company,9436,453710,Reef Donkey,3.5
427514525,ChrisBallenger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.0700,IPA - American,Tampa Bay Brewing Company,9436,2404,Old Elephant Foot IPA,3.25
427440170,ChrisBallenger,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0520,Witbier,George M Steinbrenner Field,27610,3977,Belgian White,2.5
427261596,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0650,Porter - American,Brew Bus Brewing,4388060,1990997,Double Decker Aged On Buddybrew Brazilian Coffee,4
427260820,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0450,Sour - Berliner Weisse,,0,1570244,Guava Passion Fruit Blind Fate,2.25
427250279,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0650,Porter - English,Brew Bus Brewing,4388060,580497,Double Decker,3.5
427227829,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0920,Red Ale - Imperial / Double,Brew Bus Brewing,4388060,1987279,No Right On Red,3.75
427216756,ChrisBallenger,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,10,0.0500,Fruit Beer,Brew Bus Brewing,4388060,323378,"You're My Boy, Blue!",3.25
427200804,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0650,Lager - Dark,Brew Bus Brewing,4388060,1966764,Stormin' Norman,3.5
426868947,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Sour - Ale,,0,1991256,Sour Amber,3.25
426784743,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.1450,Stout - Russian Imperial,,0,7936,Parabola,4.25
426781196,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.1000,Stout - American Imperial / Double,,0,77322,Abraxas,3.75
426779708,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.0575,Blonde Ale,,0,65224,Dirty Girl Blonde,2
426777081,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0550,American Wild Ale,,0,1720235,Foeder #2: Electric Boogaloo,2.75
426765265,ChrisBallenger,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0650,IPA - American,,0,1795233,Galaxy on Fire,3.25
426757827,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.1020,Stout - American Imperial / Double,,0,9060,Hunahpu’s,4
426753152,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,18,0.0700,Sour - Ale,,0,1745003,La Piña De Mis Ojos,3.5
426748943,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0640,American Wild Ale,,0,1884814,Southerly Love 2017,3.25
426747950,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0800,IPA - Imperial / Double,,0,1983989,Juicy Sloot,3
426724693,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Sour - Ale,,0,1990919,Wildest Dreams (Mixed Berries),4
426717467,ChrisBallenger,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Fruit Beer,,0,1915526,Quat Fruit Ale,3
426716716,ChrisBallenger,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,85,0.0630,IPA - American,,0,1601663,Pulp Friction®,3.25
426713277,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0350,Sour - Berliner Weisse,,0,1661802,Banshaku,2
426711292,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0350,Sour - Berliner Weisse,,0,1793685,Watermelon Warhead Berliner,1
426707599,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,50,0.0820,Porter - Baltic,,0,1873347,Brett Sea Legs,3.5
426704725,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0600,American Wild Ale,,0,1916160,Sleeping Dragon,4
426701682,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Grisette,,0,1837993,Kumquat?,3.75
426699043,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0.1300,Stout - American Imperial / Double,,0,235285,Bo & Luke,3.75
426697246,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0540,Pale Ale - American,,0,1852864,Barrel Aged I Am Ocean,3.5
426693815,ChrisBallenger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,72,0.0650,IPA - American,,0,1723706,Luau Krunkles,3.25
426690524,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.1050,Stout - Russian Imperial,Hunahpu's Day - Cotanchobee Fort Brooke Park (2017),5994390,863612,Imperial Blud,3.25
426688712,ChrisBallenger,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0.0670,American Wild Ale,Hunahpu's Day - Cotanchobee Fort Brooke Park (2017),5994390,911920,Bière de Blanc du Bois,4.5
426329541,ChrisBallenger,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0.0470,Pale Wheat Ale - American,Fresco’s Waterfront Bistro,1412611,286980,St. Pete Orange Wheat,2.5
426258313,ChrisBallenger,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.0680,IPA - American,Green Bench Brewing Co.,974479,1143686,Sunshine City IPA,4
426234648,ChrisBallenger,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0500,Porter - Other,Cycle Brewing,921325,286901,"Cream & Sugar, Please",3.75
426219983,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0550,Lager - Pale,Cycle Brewing,921325,1935211,Old Millweiser,2.75
426125827,ChrisBallenger,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0500,Cream Ale,Pearly´s Beach Eats,2677909,1148684,Clearwater Honey Cream,3
425999357,ChrisBallenger,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0550,Red Ale - Irish,,0,1615074,Reel Slo Irish Red,2
425961278,ChrisBallenger,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Datz,11378,5724,Jai Alai,3.5
425901850,ChrisBallenger,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0.0750,IPA - American,Cigar City Brewing,4612,11109,White Oak Jai Alai,3
425803227,ChrisBallenger,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0500,Lager - Vienna,,0,3914,Samuel Adams Boston Lager,2.5
415094074,ChrisBallenger,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0.0900,Belgian Strong Golden Ale,House of Hops,1842090,286236,Bedeviled,3.5
415079008,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0600,Porter - Other,Lynnwood Grill,213,1344948,Deez Coconutz,2.75
415075289,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0.0500,Brown Ale - English,Lynnwood Grill,213,394133,Bad Leroy,3.5
415066598,ChrisBallenger,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0.0500,Pilsner - Czech,Lynnwood Grill,213,396859,Czech Yourself,3.5
415053866,ChrisBallenger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0700,IPA - Black / Cascadian Dark Ale,Lynnwood Grill,213,486206,Once You Go Black,3.25
415022930,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0520,Smoked Beer,,0,1805609,SmOAKed Dagger,3.25
415022758,ChrisBallenger,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0.0250,Mumme,,0,1826267,"Small, Tart & Handsome",3.25
414875423,ChrisBallenger,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,0.0610,Brown Ale - American,Embassy Suites by Hilton Raleigh Crabtree,172703,7168,Sweet Josie,2.75
414856720,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0.0500,Stout - Other,Bull City Burger and Brewery,35608,1866303,Whiskey Barrel-Aged Coffee Chocolate Stout,3
414853138,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0950,Barleywine - English,Bull City Burger and Brewery,35608,1901949,Olden Horny Barleywine 2016,4.25
414850314,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0380,Blonde Ale,Bull City Burger and Brewery,35608,114108,Littlen Horny,3.5
414845521,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0520,Lager - Vienna,Bull City Burger and Brewery,35608,59754,Rogers Lager,2.75
414833984,ChrisBallenger,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.0610,Red Ale - Irish,Dame's Chicken & Waffles,122160,690934,Wide Open Red,3
414697959,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,0.0820,IPA - American,,0,121023,Space Dust IPA,3.5
414682056,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.0630,Brown Ale - Other,Oak & Dagger Public House,5425610,1738353,Coole Beans,4
414678041,ChrisBallenger,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0810,Porter - Baltic,Oak & Dagger Public House,5425610,1911786,Baltic Porter,3.75
414671534,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0600,Winter Warmer,Oak & Dagger Public House,5425610,1917050,Little Wagon Dagger,3.5
414671339,ChrisBallenger,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0.0850,IPA - Imperial / Double,,0,504431,Freak of Nature,3
414660248,ChrisBallenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0550,Sour - Ale,,0,1391079,The Good Fight,3.75
414421237,ChrisBallenger,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.0620,IPA - American,,0,3794,Hoppy Trails IPA,2.75
414314349,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0420,Lager - American Light,,0,3784,Bud Light,1
410244734,ChrisBallenger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0420,Lager - American Light,,0,3784,Bud Light,1
